number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_n,room_type_n,dist_to_center,price
1.0,1.0,0.0,12.0,0.0,6.27550696642743,50
2.0,2.0,172.0,6.0,1.0,8.647121210797588,154
276.0,2.0,19.0,98.0,0.0,7.7465268319537985,55
3.0,1.0,0.0,13.0,0.0,7.186205395581865,55
1.0,1.0,0.0,8.0,1.0,2.567864072873351,195
136.0,1.0,279.0,10.0,1.0,9.960309348407726,169
1.0,1.0,179.0,21.0,0.0,10.091882184183167,168
2.0,1.0,363.0,184.0,0.0,25.267791339896224,65
1.0,1.0,0.0,26.0,0.0,2.130837135725682,139
42.0,2.0,34.0,19.0,1.0,3.5936008669839707,950
0.0,3.0,308.0,15.0,1.0,10.62876615305895,475
1.0,3.0,191.0,54.0,1.0,12.493299092742038,159
7.0,1.0,0.0,12.0,0.0,5.479048738590881,150
2.0,1.0,13.0,123.0,1.0,9.326070797866414,100
125.0,1.0,271.0,3.0,1.0,8.347152147538592,150
59.0,1.0,307.0,19.0,1.0,3.5456194016609226,175
2.0,1.0,186.0,52.0,1.0,3.611582823851569,349
2.0,1.0,0.0,27.0,1.0,4.154804758551041,78
24.0,1.0,282.0,12.0,1.0,5.987430178931869,250
11.0,2.0,62.0,28.0,0.0,2.9981799062642596,75
85.0,4.0,232.0,6.0,0.0,7.989856547961169,55
1.0,1.0,0.0,4.0,0.0,4.706964631175073,100
6.0,1.0,333.0,56.0,0.0,5.76075328333903,60
11.0,1.0,0.0,22.0,0.0,13.373491200133847,55
0.0,6.0,290.0,1.0,0.0,0.6881081449212184,100
32.0,5.0,28.0,149.0,0.0,16.53083702033503,55
1.0,1.0,89.0,21.0,0.0,7.768330928670907,100
1.0,3.0,157.0,15.0,0.0,9.77330002019505,35
1.0,1.0,89.0,29.0,1.0,8.986479563715555,995
11.0,1.0,345.0,30.0,0.0,10.652311568011855,250
3.0,1.0,0.0,0.0,1.0,12.92851487060352,200
67.0,1.0,39.0,19.0,1.0,3.553280122250895,199
1.0,1.0,179.0,39.0,1.0,5.4175222728521835,200
2.0,1.0,0.0,12.0,1.0,5.301890699271169,400
4.0,7.0,0.0,46.0,0.0,17.817946352350475,50
0.0,3.0,77.0,21.0,1.0,8.448062158867844,120
0.0,3.0,358.0,8.0,1.0,3.561620730882058,317
1.0,2.0,0.0,7.0,0.0,1.0052858708935513,79
0.0,7.0,360.0,2.0,0.0,5.702438821749058,88
5.0,10.0,158.0,6.0,0.0,7.962823587103603,65
0.0,1.0,0.0,3.0,0.0,8.390279561920085,50
1.0,1.0,0.0,26.0,0.0,2.3346015774317217,100
30.0,1.0,165.0,19.0,1.0,3.8156951737362714,443
0.0,1.0,0.0,8.0,0.0,4.4156296891511415,139
11.0,3.0,189.0,124.0,1.0,14.811944476141743,90
0.0,1.0,0.0,11.0,1.0,3.513792896709434,250
5.0,5.0,113.0,22.0,1.0,13.169841916618068,85
0.0,27.0,346.0,6.0,0.0,9.13260124379608,42
7.0,1.0,352.0,147.0,1.0,11.327738583342668,180
55.0,1.0,0.0,22.0,0.0,11.697859815973317,48
0.0,232.0,185.0,43.0,1.0,6.288268169346658,236
60.0,1.0,0.0,19.0,1.0,3.2051594683126012,250
15.0,2.0,244.0,23.0,0.0,4.405310805613537,95
11.0,5.0,83.0,100.0,1.0,15.57654620175728,210
1.0,3.0,0.0,28.0,0.0,1.6559102328624138,129
35.0,1.0,0.0,1.0,1.0,0.967943807904053,170
5.0,1.0,332.0,56.0,0.0,5.616741564480646,49
36.0,1.0,29.0,8.0,1.0,3.9530662728224217,300
9.0,5.0,152.0,10.0,1.0,10.619678880257187,179
66.0,3.0,228.0,17.0,0.0,12.251218170524727,45
10.0,1.0,24.0,4.0,0.0,5.465827546672639,90
2.0,13.0,358.0,43.0,0.0,5.553790155669934,169
36.0,1.0,263.0,91.0,1.0,21.302468431763348,115
0.0,1.0,0.0,8.0,1.0,2.9836939299426444,175
16.0,1.0,347.0,98.0,0.0,8.23858624149173,68
1.0,1.0,0.0,6.0,0.0,8.657421970486737,55
1.0,1.0,0.0,51.0,0.0,3.1537632878481983,199
4.0,1.0,0.0,12.0,1.0,5.906780462290455,110
8.0,4.0,13.0,68.0,0.0,2.616057503131221,99
11.0,3.0,2.0,26.0,0.0,1.7539452806439824,120
0.0,1.0,0.0,77.0,1.0,4.726626337084129,139
0.0,2.0,0.0,56.0,1.0,5.416630189872247,90
0.0,1.0,0.0,24.0,0.0,11.270108407837022,47
115.0,2.0,28.0,21.0,1.0,8.163066131246998,110
1.0,1.0,185.0,26.0,1.0,1.8779252045499955,214
7.0,1.0,16.0,6.0,1.0,8.731343839416242,130
1.0,6.0,230.0,4.0,0.0,5.087021217746221,399
0.0,1.0,90.0,14.0,0.0,2.224885777146201,150
0.0,1.0,3.0,7.0,1.0,1.3279486449504425,200
1.0,1.0,311.0,46.0,0.0,19.25327548481685,50
1.0,1.0,0.0,117.0,0.0,16.284444375055365,38
5.0,1.0,365.0,30.0,1.0,9.241076871051357,99
4.0,1.0,139.0,2.0,1.0,6.4727912058651516,200
0.0,1.0,0.0,7.0,1.0,1.104037653168795,250
15.0,1.0,0.0,28.0,0.0,3.3375713793575756,130
8.0,1.0,0.0,45.0,0.0,5.475809908531203,90
10.0,1.0,0.0,15.0,0.0,9.572797671539957,90
89.0,6.0,94.0,6.0,0.0,8.318184317863413,73
4.0,1.0,91.0,1.0,1.0,0.8656824807726751,500
23.0,1.0,225.0,12.0,1.0,5.259812376299591,195
4.0,12.0,0.0,1.0,1.0,1.2023957354568189,339
154.0,1.0,266.0,7.0,0.0,0.6707147881212864,120
1.0,1.0,0.0,20.0,0.0,5.419442950405654,55
1.0,1.0,0.0,12.0,1.0,6.159333908380745,275
2.0,3.0,298.0,12.0,1.0,5.841658334394068,295
25.0,1.0,101.0,4.0,0.0,6.193016783131374,70
9.0,1.0,0.0,11.0,1.0,2.5629506054572344,325
0.0,1.0,0.0,45.0,0.0,6.142339376118765,70
62.0,2.0,28.0,12.0,1.0,5.467791274681962,182
5.0,2.0,0.0,6.0,0.0,7.659663657137892,50
83.0,6.0,171.0,46.0,0.0,19.807668459264878,60
40.0,1.0,1.0,23.0,1.0,4.324434359828977,220
88.0,1.0,329.0,8.0,1.0,4.813417115603762,250
43.0,1.0,205.0,80.0,0.0,9.909167503572615,45
0.0,1.0,0.0,45.0,0.0,6.489937820741216,69
0.0,1.0,155.0,75.0,0.0,16.278399167612545,60
18.0,1.0,0.0,6.0,1.0,9.186889832798599,175
12.0,1.0,21.0,49.0,0.0,6.507841072685673,60
19.0,4.0,0.0,20.0,0.0,3.6413188192445043,51
0.0,1.0,43.0,56.0,0.0,5.508482786730477,55
0.0,1.0,365.0,67.0,0.0,17.91160770112537,85
1.0,1.0,0.0,21.0,1.0,7.867713850345917,240
1.0,1.0,0.0,7.0,0.0,0.45354298072334226,89
10.0,1.0,26.0,19.0,1.0,3.6903100174516625,132
115.0,2.0,111.0,12.0,0.0,5.968518733028919,79
1.0,1.0,2.0,20.0,0.0,4.920217023556157,50
0.0,2.0,87.0,67.0,1.0,17.622849436995953,85
109.0,1.0,261.0,32.0,1.0,7.485763006979297,129
0.0,1.0,0.0,7.0,0.0,0.9125494010872212,60
0.0,28.0,320.0,23.0,2.0,5.2106179201683105,33
19.0,3.0,331.0,100.0,0.0,15.976947261462378,75
5.0,1.0,23.0,8.0,1.0,4.542667863394391,250
4.0,49.0,249.0,1.0,1.0,1.7345549433532679,737
6.0,1.0,249.0,15.0,1.0,10.359048353455215,550
218.0,2.0,12.0,4.0,0.0,4.960959456720333,92
0.0,1.0,0.0,14.0,1.0,2.4132060199116214,500
0.0,2.0,4.0,2.0,1.0,8.05534222805096,150
3.0,3.0,324.0,26.0,2.0,1.801143428375937,44
10.0,1.0,81.0,20.0,1.0,5.5512218904043396,99
1.0,1.0,0.0,6.0,0.0,8.81517546505068,51
106.0,2.0,249.0,60.0,1.0,5.135538866784037,145
2.0,1.0,0.0,13.0,0.0,7.189449302954638,50
49.0,1.0,47.0,15.0,0.0,9.993809995218962,70
21.0,1.0,0.0,14.0,1.0,2.3504296827503004,400
0.0,1.0,6.0,15.0,1.0,9.74642215410885,75
2.0,1.0,0.0,12.0,0.0,5.825684216760582,70
120.0,1.0,0.0,15.0,0.0,9.587899597871633,81
67.0,3.0,20.0,56.0,0.0,4.973457844557768,58
1.0,1.0,0.0,12.0,1.0,6.169185542607163,130
5.0,1.0,0.0,8.0,1.0,3.099261305856143,200
0.0,1.0,0.0,29.0,1.0,8.535688240705246,450
32.0,1.0,36.0,12.0,0.0,7.329228655178681,30
10.0,1.0,0.0,11.0,1.0,3.128655573819494,199
6.0,1.0,0.0,19.0,1.0,3.963238466221341,130
0.0,232.0,330.0,50.0,1.0,1.6300948147057257,321
63.0,1.0,214.0,23.0,1.0,4.059559399056993,295
0.0,1.0,179.0,85.0,0.0,19.21620145738349,125
1.0,1.0,0.0,79.0,1.0,10.402219051154857,220
2.0,1.0,43.0,6.0,1.0,7.724992227555127,111
15.0,2.0,9.0,12.0,0.0,5.627760821970806,120
113.0,2.0,197.0,8.0,0.0,4.427016097748217,109
0.0,1.0,0.0,19.0,1.0,3.793946027126591,600
14.0,1.0,0.0,24.0,1.0,10.924126527780555,80
11.0,1.0,0.0,12.0,1.0,5.89116459513441,234
1.0,1.0,285.0,12.0,1.0,5.241844372536384,125
3.0,1.0,0.0,28.0,1.0,4.246434867903779,675
68.0,1.0,54.0,87.0,1.0,10.376054523594792,109
29.0,3.0,1.0,2.0,1.0,6.127566025509761,269
29.0,1.0,268.0,6.0,1.0,9.057676537937652,135
13.0,17.0,89.0,6.0,2.0,10.729692645013817,35
0.0,3.0,73.0,15.0,1.0,10.324270269127132,140
0.0,1.0,244.0,12.0,1.0,5.233746857233708,220
2.0,5.0,347.0,12.0,1.0,5.4413220378106715,350
14.0,1.0,212.0,7.0,1.0,0.4766896390438596,260
147.0,1.0,293.0,29.0,0.0,9.129528838718645,55
6.0,1.0,0.0,26.0,1.0,1.5504834955337723,350
41.0,1.0,69.0,21.0,1.0,7.808350990156137,149
2.0,1.0,0.0,15.0,1.0,10.104463606728997,150
0.0,1.0,0.0,44.0,1.0,9.002650018174334,70
190.0,2.0,329.0,105.0,0.0,11.83613832240059,45
82.0,3.0,77.0,9.0,0.0,4.9616769701311965,90
0.0,1.0,0.0,52.0,1.0,3.282269439143218,499
8.0,1.0,0.0,34.0,0.0,9.103760095913442,100
17.0,5.0,261.0,30.0,1.0,9.341155511283366,285
93.0,4.0,306.0,47.0,1.0,9.649677138186494,125
1.0,1.0,0.0,117.0,1.0,14.547001925197204,60
11.0,2.0,365.0,43.0,0.0,5.91261303224897,99
0.0,2.0,0.0,12.0,0.0,5.131355702405304,90
3.0,1.0,0.0,12.0,0.0,5.952211388534818,80
0.0,1.0,0.0,14.0,1.0,2.217707523138734,139
4.0,1.0,0.0,12.0,1.0,5.077484039944392,50
0.0,1.0,0.0,21.0,0.0,8.339140161691892,150
2.0,2.0,0.0,1.0,0.0,1.405039428408616,70
11.0,1.0,0.0,15.0,1.0,9.285774961119595,150
9.0,1.0,13.0,4.0,0.0,5.260608788691137,90
3.0,1.0,301.0,9.0,1.0,4.522338178890445,100
13.0,2.0,100.0,6.0,0.0,9.251766955796318,59
18.0,34.0,0.0,6.0,0.0,7.516313632723959,60
5.0,1.0,0.0,2.0,1.0,8.70609855987471,75
0.0,1.0,0.0,12.0,0.0,6.362433545219933,59
16.0,7.0,334.0,110.0,0.0,19.077643285449195,30
10.0,1.0,31.0,7.0,1.0,1.0819613885279749,165
2.0,1.0,12.0,12.0,0.0,7.3144761847071065,50
94.0,1.0,116.0,30.0,1.0,10.209529680430633,130
29.0,1.0,176.0,19.0,1.0,3.1875352043989027,200
5.0,1.0,0.0,39.0,1.0,5.887896672706717,71
53.0,1.0,365.0,6.0,0.0,10.256965043320733,45
0.0,1.0,0.0,28.0,1.0,4.0526979875226115,250
8.0,1.0,247.0,6.0,0.0,9.120278306636537,45
143.0,1.0,300.0,28.0,1.0,3.002529334045884,198
36.0,1.0,290.0,47.0,1.0,10.357851544193808,85
8.0,1.0,0.0,2.0,1.0,5.8777992505461505,125
0.0,327.0,333.0,71.0,1.0,0.25597824638774413,699
2.0,1.0,0.0,20.0,0.0,4.561359949645811,70
231.0,2.0,22.0,21.0,1.0,7.931877185749923,85
0.0,1.0,365.0,34.0,0.0,8.117163750875985,1333
6.0,1.0,9.0,52.0,0.0,3.511056789195237,100
10.0,8.0,340.0,86.0,0.0,19.73651893983811,32
1.0,4.0,189.0,6.0,1.0,8.131525792475086,525
2.0,1.0,334.0,6.0,0.0,9.083859768918595,200
0.0,1.0,90.0,2.0,0.0,8.16617233724674,1000
1.0,1.0,3.0,1.0,0.0,0.88752040731579,250
54.0,1.0,27.0,54.0,1.0,13.105501283902342,92
31.0,1.0,263.0,12.0,1.0,5.143720383791473,195
0.0,2.0,53.0,25.0,0.0,4.113686981021206,149
21.0,2.0,148.0,6.0,0.0,9.585512550145745,65
2.0,1.0,66.0,2.0,0.0,7.987760991684249,76
0.0,5.0,0.0,2.0,0.0,5.998959236363181,100
15.0,1.0,19.0,3.0,1.0,7.552152129012409,150
0.0,1.0,0.0,12.0,1.0,5.941473372856563,90
0.0,1.0,0.0,30.0,0.0,12.147416746020314,32
2.0,1.0,0.0,43.0,1.0,6.2622613666673965,170
13.0,1.0,116.0,7.0,1.0,1.1569268551106302,273
52.0,1.0,3.0,28.0,1.0,1.7903089662936378,479
104.0,1.0,58.0,11.0,1.0,3.083987252941931,300
3.0,1.0,0.0,2.0,0.0,5.448777757563071,85
29.0,2.0,167.0,6.0,0.0,8.13521052249125,90
79.0,1.0,257.0,2.0,1.0,6.876770435333921,110
2.0,1.0,0.0,56.0,1.0,4.958637088584709,200
35.0,2.0,365.0,54.0,0.0,13.49757643079493,50
38.0,3.0,45.0,15.0,0.0,10.993941387925025,90
0.0,1.0,0.0,27.0,1.0,4.15344725749551,720
0.0,1.0,0.0,101.0,1.0,6.251135248658881,105
13.0,1.0,111.0,73.0,1.0,18.542491055756617,95
17.0,2.0,270.0,12.0,1.0,6.710825782793328,170
12.0,2.0,0.0,27.0,0.0,4.214973402229697,82
41.0,2.0,247.0,52.0,1.0,3.4920309466364405,289
10.0,1.0,0.0,19.0,1.0,3.9065379783918455,200
129.0,3.0,36.0,12.0,0.0,4.974411983251271,129
0.0,1.0,166.0,19.0,1.0,2.8552629060531385,159
94.0,1.0,167.0,2.0,0.0,6.864901249736024,80
42.0,1.0,3.0,8.0,1.0,4.323059642686745,150
0.0,1.0,0.0,27.0,0.0,4.176050887710338,90
0.0,1.0,0.0,2.0,1.0,6.593395200261855,100
6.0,1.0,0.0,6.0,0.0,8.92287796709579,45
0.0,1.0,0.0,56.0,0.0,6.281269119318519,85
0.0,1.0,35.0,8.0,1.0,2.1863762680145156,240
134.0,1.0,208.0,12.0,1.0,4.621378955042744,175
5.0,1.0,59.0,16.0,1.0,9.799985556658603,155
2.0,5.0,90.0,37.0,0.0,15.137666197840732,65
0.0,1.0,0.0,153.0,0.0,17.365672794661673,100
0.0,1.0,363.0,106.0,0.0,24.693570716779114,54
2.0,1.0,0.0,8.0,0.0,2.9083462157429856,75
0.0,1.0,83.0,2.0,2.0,7.191774023232982,30
9.0,1.0,328.0,37.0,0.0,15.385913037114634,45
56.0,2.0,148.0,1.0,1.0,1.4820450724054413,182
0.0,3.0,158.0,11.0,1.0,3.71401427351166,200
2.0,1.0,336.0,19.0,1.0,3.1875559449181172,400
16.0,1.0,116.0,12.0,0.0,6.827075668464726,60
2.0,3.0,284.0,12.0,0.0,5.164850541781036,69
3.0,31.0,134.0,1.0,1.0,1.0193874797430815,165
9.0,8.0,0.0,64.0,0.0,4.1258779012374065,159
1.0,1.0,0.0,21.0,0.0,8.183496996504301,75
0.0,49.0,364.0,26.0,1.0,2.2673822623541255,198
7.0,1.0,0.0,8.0,0.0,5.222876638286306,45
51.0,1.0,0.0,9.0,1.0,4.586613666272305,87
17.0,1.0,0.0,9.0,1.0,4.6216967932048005,130
6.0,1.0,117.0,56.0,1.0,6.092305549650316,120
2.0,1.0,0.0,6.0,0.0,9.089280794580144,60
4.0,2.0,1.0,50.0,1.0,1.5802462566042381,225
26.0,3.0,101.0,73.0,0.0,16.607239809249815,39
0.0,1.0,360.0,7.0,1.0,0.7849089200776607,800
43.0,1.0,37.0,2.0,1.0,5.946475321630328,175
17.0,1.0,0.0,14.0,1.0,0.9767039959890971,250
2.0,1.0,0.0,8.0,1.0,3.083972572671879,400
27.0,2.0,0.0,62.0,1.0,23.786454894209456,135
4.0,1.0,0.0,2.0,1.0,6.385158424500863,70
1.0,1.0,0.0,30.0,1.0,9.78005284808783,100
4.0,1.0,0.0,4.0,0.0,4.275686975405042,95
7.0,1.0,27.0,23.0,1.0,4.798220545191052,140
24.0,1.0,304.0,3.0,0.0,7.963250617758379,48
3.0,1.0,0.0,3.0,1.0,8.204973008963728,120
2.0,1.0,83.0,28.0,1.0,3.2547468705882423,150
0.0,1.0,0.0,7.0,0.0,0.9175363943637529,90
0.0,327.0,349.0,43.0,1.0,5.856532176159497,130
7.0,1.0,0.0,13.0,1.0,7.473864051054446,88
4.0,1.0,87.0,1.0,0.0,1.6510401879292145,230
13.0,2.0,351.0,2.0,0.0,5.512039259180447,100
0.0,2.0,0.0,107.0,0.0,22.645301156981734,130
1.0,1.0,26.0,2.0,1.0,6.675471031685149,100
45.0,1.0,42.0,112.0,1.0,18.112189224221126,200
1.0,87.0,341.0,1.0,1.0,1.6397320557802681,260
26.0,2.0,81.0,117.0,1.0,14.784193594244652,97
25.0,1.0,0.0,28.0,1.0,2.1881479175317704,150
0.0,96.0,365.0,43.0,1.0,5.924886055078072,210
64.0,6.0,177.0,22.0,0.0,12.738724309919906,68
4.0,1.0,0.0,26.0,0.0,2.2235044596175557,73
16.0,1.0,0.0,8.0,1.0,3.1687865973873235,173
11.0,1.0,4.0,30.0,1.0,11.542883054371911,115
0.0,1.0,42.0,6.0,1.0,8.987366695109465,40
1.0,327.0,357.0,43.0,1.0,6.063390457460473,228
11.0,1.0,10.0,79.0,1.0,10.637299192664097,125
8.0,1.0,196.0,64.0,1.0,4.198257058050195,350
2.0,1.0,269.0,21.0,0.0,9.324833899485277,100
2.0,1.0,0.0,12.0,0.0,5.986907473148627,80
9.0,1.0,0.0,21.0,0.0,8.02001969770076,80
3.0,1.0,64.0,81.0,0.0,9.066966818393675,45
6.0,1.0,0.0,8.0,1.0,4.646570171718203,99
23.0,1.0,173.0,25.0,1.0,4.832643735215814,145
4.0,1.0,0.0,2.0,0.0,6.369937659765603,95
4.0,1.0,0.0,19.0,0.0,3.796946797029745,130
49.0,3.0,40.0,6.0,0.0,8.44687593135414,45
25.0,2.0,62.0,68.0,1.0,2.5535914028720796,155
0.0,1.0,0.0,7.0,0.0,0.6999222432254765,98
220.0,2.0,287.0,79.0,1.0,13.461472794506694,195
14.0,1.0,275.0,13.0,0.0,6.806665632056092,65
1.0,1.0,0.0,12.0,1.0,5.796461720147679,150
0.0,1.0,0.0,15.0,0.0,10.241795638631118,60
188.0,1.0,295.0,90.0,1.0,14.09332620242931,126
86.0,1.0,62.0,19.0,0.0,3.1778900967079546,149
2.0,1.0,45.0,26.0,0.0,2.0730125057269833,150
8.0,1.0,0.0,26.0,1.0,1.7262441629902,199
40.0,1.0,0.0,29.0,0.0,8.812044777854089,75
54.0,2.0,8.0,2.0,0.0,6.399921787852595,80
51.0,4.0,333.0,37.0,0.0,14.015878272637304,55
1.0,1.0,87.0,23.0,1.0,4.1218416173919135,250
2.0,1.0,0.0,12.0,1.0,5.607208379767973,180
2.0,2.0,178.0,12.0,1.0,5.847057471455864,750
2.0,1.0,0.0,6.0,1.0,9.198752774846367,130
6.0,1.0,0.0,8.0,1.0,5.1885359474299175,129
38.0,1.0,0.0,28.0,1.0,3.762013823572821,115
47.0,3.0,0.0,15.0,0.0,10.296896355317726,55
8.0,2.0,40.0,111.0,0.0,15.976480113967593,65
0.0,1.0,0.0,20.0,0.0,3.5417571231542544,75
2.0,1.0,90.0,139.0,0.0,14.953647078409599,90
48.0,1.0,36.0,8.0,1.0,1.8273313756554932,210
200.0,4.0,262.0,12.0,0.0,5.551699615819151,80
31.0,1.0,4.0,15.0,1.0,9.60137511478968,110
2.0,2.0,77.0,28.0,0.0,3.439661111617788,94
20.0,1.0,263.0,12.0,1.0,5.465757400752706,149
0.0,103.0,242.0,31.0,0.0,6.864208819883419,56
33.0,5.0,86.0,69.0,1.0,16.293505204900153,104
44.0,1.0,103.0,98.0,1.0,8.276398252554234,132
0.0,1.0,0.0,12.0,0.0,6.927604619949746,99
2.0,52.0,337.0,20.0,1.0,5.034554497313075,149
1.0,1.0,0.0,1.0,1.0,1.2541248129822506,200
1.0,4.0,90.0,70.0,0.0,12.626094594857566,79
594.0,3.0,339.0,2.0,0.0,8.124680969175607,49
78.0,1.0,8.0,12.0,0.0,4.976749728588264,115
0.0,3.0,70.0,11.0,0.0,2.540304849495647,79
0.0,2.0,88.0,6.0,2.0,10.763303997288586,25
7.0,1.0,158.0,2.0,1.0,6.921865952227485,200
106.0,2.0,300.0,183.0,1.0,23.871745925817514,80
14.0,1.0,51.0,166.0,1.0,21.79100928580581,70
4.0,1.0,44.0,12.0,1.0,4.996848020378719,220
65.0,1.0,364.0,20.0,0.0,4.200229857141341,149
4.0,1.0,196.0,6.0,1.0,9.07764284901521,175
0.0,6.0,256.0,37.0,1.0,15.177058002270847,1500
3.0,1.0,44.0,6.0,0.0,8.090411603325533,63
3.0,1.0,12.0,146.0,1.0,5.944737871808179,152
0.0,1.0,176.0,1.0,1.0,1.6780535452410905,180
8.0,1.0,16.0,4.0,0.0,5.393967759773977,49
2.0,23.0,213.0,7.0,1.0,0.5135370069642126,150
51.0,1.0,46.0,24.0,1.0,10.98051100633168,110
50.0,6.0,316.0,7.0,0.0,0.5269664913368547,135
35.0,1.0,158.0,37.0,0.0,12.958929163749747,59
104.0,1.0,288.0,30.0,0.0,9.379108874529482,105
0.0,1.0,0.0,40.0,1.0,6.215768613137021,250
13.0,1.0,0.0,12.0,1.0,6.0222986876537155,140
9.0,1.0,332.0,64.0,0.0,4.199126932955118,115
1.0,1.0,0.0,8.0,0.0,4.0604470353119595,89
1.0,4.0,352.0,70.0,0.0,13.193765922360102,65
23.0,1.0,0.0,102.0,0.0,4.795501649690947,60
18.0,1.0,0.0,2.0,1.0,8.357367589909705,100
4.0,1.0,0.0,6.0,1.0,9.294699389784899,65
54.0,10.0,360.0,37.0,0.0,14.625403325960551,48
130.0,2.0,45.0,7.0,0.0,0.7015935972824436,100
1.0,1.0,0.0,20.0,0.0,4.3872022001509485,55
0.0,1.0,0.0,4.0,1.0,6.447390917897981,100
2.0,1.0,39.0,71.0,0.0,0.36840663714091665,70
122.0,1.0,251.0,21.0,1.0,9.517464105065521,140
0.0,1.0,0.0,21.0,1.0,7.926577729005624,75
18.0,5.0,0.0,28.0,0.0,2.48224166813457,99
124.0,1.0,359.0,12.0,1.0,5.142075892018436,190
0.0,1.0,0.0,77.0,1.0,5.192753585274887,500
2.0,3.0,0.0,137.0,0.0,20.12625622467883,97
81.0,1.0,29.0,4.0,0.0,5.5203376815176535,125
8.0,1.0,0.0,2.0,1.0,5.879731406610955,115
127.0,2.0,247.0,82.0,0.0,20.236667330715864,75
43.0,1.0,0.0,16.0,1.0,9.08161802395494,175
6.0,1.0,277.0,7.0,1.0,0.5473479304659519,269
177.0,4.0,340.0,2.0,1.0,5.852015835522158,135
17.0,1.0,72.0,19.0,0.0,3.8334020901644386,289
3.0,1.0,0.0,15.0,0.0,9.628919152062803,175
2.0,1.0,26.0,4.0,1.0,4.914256514197089,134
0.0,1.0,0.0,4.0,1.0,6.040558093212173,85
0.0,1.0,352.0,2.0,0.0,6.009773378879962,80
27.0,1.0,353.0,125.0,0.0,22.461979159469912,60
23.0,1.0,20.0,24.0,1.0,10.83084341316292,80
59.0,1.0,28.0,29.0,1.0,8.699431649744854,188
3.0,1.0,0.0,15.0,1.0,10.824446750378852,56
7.0,15.0,331.0,28.0,1.0,4.21376963444537,110
3.0,1.0,0.0,43.0,0.0,5.627853820249608,100
7.0,1.0,3.0,12.0,1.0,7.181841518849581,90
0.0,232.0,341.0,71.0,1.0,0.20932514503356686,312
1.0,1.0,0.0,133.0,1.0,13.305037490958428,195
1.0,1.0,0.0,6.0,1.0,9.702765810971368,250
1.0,1.0,364.0,15.0,0.0,10.27524180718133,239
4.0,1.0,0.0,10.0,1.0,10.361008478529115,250
0.0,1.0,345.0,12.0,1.0,7.553654029104915,244
1.0,12.0,0.0,67.0,0.0,19.33764353577946,35
1.0,2.0,0.0,2.0,1.0,5.7033734254426856,250
59.0,1.0,256.0,11.0,1.0,2.8374436984885034,290
6.0,7.0,67.0,1.0,0.0,0.44528835491905483,325
44.0,1.0,280.0,4.0,1.0,5.740588091213597,175
7.0,1.0,0.0,56.0,1.0,5.211624972183852,72
0.0,1.0,0.0,7.0,1.0,1.0242158746386567,135
9.0,1.0,7.0,28.0,1.0,3.7897328319576697,147
67.0,4.0,5.0,12.0,0.0,5.901660546887669,70
0.0,1.0,0.0,52.0,1.0,3.6911523752342097,161
10.0,1.0,0.0,28.0,0.0,2.8602249457988163,300
0.0,3.0,21.0,2.0,0.0,8.455582185498562,55
0.0,49.0,364.0,1.0,1.0,2.0325346172959513,315
0.0,1.0,0.0,6.0,0.0,9.198414561888082,70
55.0,1.0,0.0,12.0,1.0,6.865928735681461,116
0.0,1.0,0.0,12.0,0.0,5.095437076080754,95
2.0,1.0,14.0,6.0,0.0,7.95307000011252,45
0.0,1.0,29.0,15.0,0.0,10.467621777398538,50
0.0,1.0,162.0,28.0,1.0,2.64834494045842,150
27.0,2.0,317.0,54.0,0.0,13.881947027724722,47
9.0,1.0,0.0,34.0,2.0,9.706397501602453,37
0.0,1.0,0.0,1.0,0.0,1.1544906133387987,135
5.0,2.0,345.0,28.0,1.0,3.7600505167423464,450
4.0,1.0,0.0,45.0,0.0,6.125642350722494,90
1.0,1.0,25.0,19.0,1.0,3.2260568814655697,300
0.0,33.0,364.0,20.0,1.0,3.9958973496014725,399
0.0,52.0,353.0,26.0,1.0,1.5527664491986783,120
3.0,1.0,0.0,21.0,0.0,8.430610305573467,37
2.0,18.0,249.0,8.0,0.0,3.7565680864141444,53
61.0,1.0,134.0,9.0,0.0,4.531871237928464,195
4.0,1.0,73.0,68.0,1.0,2.5210940234182178,200
0.0,1.0,0.0,12.0,1.0,5.402094811312703,199
50.0,1.0,106.0,28.0,1.0,2.912159054474416,425
5.0,5.0,0.0,103.0,1.0,9.618546259111488,220
50.0,1.0,71.0,6.0,1.0,8.751184694896576,225
1.0,2.0,6.0,3.0,0.0,7.958760682365829,100
7.0,3.0,179.0,152.0,1.0,20.66263941615096,150
7.0,1.0,14.0,19.0,1.0,3.483756198647825,185
53.0,1.0,6.0,8.0,1.0,5.292899522889266,135
3.0,1.0,0.0,15.0,0.0,10.421892393534817,40
3.0,25.0,274.0,8.0,1.0,1.8004073373325993,260
1.0,2.0,0.0,15.0,0.0,9.17825120056682,59
9.0,1.0,14.0,6.0,1.0,7.547675668679893,115
0.0,1.0,0.0,12.0,1.0,6.220598589062107,180
0.0,1.0,6.0,6.0,1.0,9.566143047075107,169
0.0,1.0,311.0,22.0,0.0,13.858482765804117,70
11.0,1.0,147.0,21.0,0.0,8.358142582916281,66
54.0,6.0,117.0,43.0,1.0,6.007851124268616,295
1.0,1.0,0.0,6.0,1.0,9.820967765976988,280
10.0,1.0,35.0,9.0,1.0,4.584066739212959,189
2.0,1.0,39.0,14.0,1.0,2.372652305393498,170
